"brand","shop","@lat","@lon"
"МТС","mobile_phone","55.7190450","37.6087090"
"Мясницкий ряд","butcher","55.7194559","37.6085843"
"Красное&Белое","alcohol","55.6223832","37.7072182"
"Суши Wok","convenience","55.6228638","37.7065521"
"Fix Price","variety_store","55.8061140","37.7186567"
"ВкусВилл","convenience","55.8353373","37.2809914"
"Wildberries","outpost","55.8220197","37.3131511"
"Пятёрочка","supermarket","55.6516766","37.8558649"
"Детский мир","toys","55.6892583","37.6008876"
"Детский мир","toys","55.6819882","37.5375205"
"Пятёрочка","convenience","55.8991290","37.2743091"
"Красное&Белое","alcohol","55.6920582","37.5307491"
"Wildberries","outpost","55.8175428","37.8085665"
"ВкусВилл","convenience","55.8163907","37.8114307"
"Ароматный мир","alcohol","55.9012926","37.4038945"
"Wildberries","outpost","55.7577798","37.7157617"
"Красное&Белое","alcohol","55.7579059","37.7801619"
"Связной","mobile_phone","55.7524076","37.7163064"
"Билайн","mobile_phone","55.7522362","37.7164158"
"Tele2","mobile_phone","55.7520094","37.7165607"
"Верный","supermarket","55.8362653","37.5373993"
"Магнит Косметик","chemist","55.8737335","37.4850748"
"ВкусВилл","convenience","55.7931606","37.6920964"
"ВкусВилл","convenience","55.7873739","37.6829193"
"ВкусВилл","convenience","55.7400593","37.5900502"
"Wildberries","outpost","55.7444379","37.7998711"
"Fix price","variety_store","55.7401650","37.7834024"
"Магнолия","supermarket","55.7633587","37.6426625"
"TOPGUN","hairdresser","55.8039161","37.5833729"
"Займ-Экспресс","money_lender","55.7575708","37.5629844"
"Fix price","variety_store","55.7917293","37.8100571"
"Красное&Белое","alcohol","55.8596433","37.5613327"
"Дикси","supermarket","55.6357946","37.2163105"
"Dolce Travel","travel_agency","55.7743551","37.6306895"
"ВкусВилл","convenience","55.6818413","37.8558471"
"ГАЗ","car","55.8898902","37.4891844"
"ВкусВилл","convenience","55.7718586","37.5934030"
"Магнит","supermarket","55.8516135","37.3553878"
"Boxberry","outpost","55.8481097","37.3595184"
"Ozon","outpost","55.8485517","37.3625533"
"Красная Икра","seafood","55.8077027","37.5804490"
"Wildberries","outpost","55.7888174","37.5913686"
"Tele2","mobile_phone","55.7843683","37.5968456"
"Улыбка радуги","chemist","55.8164096","37.3418963"
"Красное&Белое","alcohol","55.7764922","37.8344329"
"Wildberries","outpost","55.7765752","37.8348031"
"Магнит Косметик","chemist","55.8550392","37.3552993"
"Ozon","outpost","55.8780825","37.2573664"
"Fix price","variety_store","55.8367629","37.3541754"
"Ozon","outpost","55.8535083","37.6201174"
"UnderTea","tea","55.8840201","37.6665237"
"Wildberries","outpost","55.8154978","37.3243895"
"Wildberries","outpost","55.8132493","37.3095247"
"Wildberries","outpost","55.8228047","37.3399088"
"Wildberries","outpost","55.8314329","37.3281111"
"Wildberries","outpost","55.8313304","37.3132342"
"ВкусВилл","convenience","55.7608983","37.5135132"
"Wildberries","outpost","55.7556682","37.6508881"
"Пятёрочка","supermarket","55.7951403","37.5048549"
"Сладкий Джо","confectionery","55.7522038","37.5936624"
"Ozon","outpost","55.7828412","37.5906249"
"ВкусВилл","convenience","55.8173171","37.4981064"
"Пятёрочка","supermarket","55.7234541","37.3542386"
"Ярче!","supermarket","55.7498221","37.8728304"
"Wildberries","outpost","55.8760249","37.6017361"
"ВкусВилл","convenience","55.8036200","37.8257892"
"Мясницкий ряд","butcher","55.7977899","37.5686820"
"ВкусВилл","convenience","55.7989351","37.5676136"
"Mitsubishi","car","55.6817712","37.7798599"
"HAVAL","car","55.6818468","37.7799280"
"Mercedes-Benz","car","55.6580550","37.8973281"
"Wildberries","outpost","55.7313808","37.7539734"
"Wildberries","outpost","55.7698353","37.6655745"
"Wildberries","outpost","55.7365060","37.5825238"
"Ozon","outpost","55.8486485","37.6356052"
"Пятёрочка","supermarket","55.8711140","37.6097095"
"ВкусВилл","convenience","55.7185353","37.4612858"
"Красное&Белое","alcohol","55.6543285","37.3999441"
"Мясницкий ряд","butcher","55.7522061","37.8208942"
"Красное&Белое","alcohol","55.9080137","37.3954693"
"Перекресток","supermarket","55.7069344","37.4568397"
"Wildberries","outpost","55.6799573","37.5473330"
"Красное & Белое","alcohol","55.7224666","37.6458041"
"Ozon","outpost","55.6029384","37.7405267"
"Mimoda","clothes","55.8235970","37.5003738"
"Верный","supermarket","55.6866255","37.5250315"
"Ozon","outpost","55.8155136","37.4642788"
"Wildberries","outpost","55.8155422","37.4641621"
"Фонбет","bookmaker","55.7943289","37.5436842"
"Wildberries","outpost","55.8123214","37.8205062"
"Wildberries","outpost","55.8072932","37.8223592"
"Fix price","variety_store","55.8073143","37.8225470"
"Ozon","outpost","55.7498825","37.8157199"
"Пятёрочка","supermarket","55.7749928","37.6728331"
"ВкусВилл","convenience","55.6744224","37.5446970"
"Лит.Ра","alcohol","55.6176521","37.7450741"
"Магнит","supermarket","55.7436028","37.3966307"
"У Палыча","convenience","55.7269646","37.4707814"
"Мясницкий ряд","butcher","55.7269756","37.4710347"
"ВкусВилл","convenience","55.6366688","37.3178637"
"Перекрёсток","supermarket","55.6261137","37.6664516"
"Улыбка радуги","chemist","55.6246618","37.6678940"
"Магнолия","supermarket","55.6246144","37.6677150"
"Wildberries","outpost","55.7482914","37.5665796"
"Wildberries","outpost","55.8541692","37.4500000"
"Wildberries","outpost","55.7678331","37.5912143"
"Магнит","supermarket","55.7780992","37.7225834"
"TOPGUN","hairdresser","55.8248620","37.5286641"
"Fix price","variety_store","55.8287279","37.5248337"
"Красное&Белое","alcohol","55.7829566","37.6720186"
"Ozon","outpost","55.8197534","37.3122096"
"Fix price","variety_store","55.8518792","37.5120704"
"PickPoint","outpost","55.8476015","37.3595546"
"ВкусВилл","convenience","55.8476655","37.3594862"
"Пятёрочка","supermarket","55.8276787","37.5225913"
"Пятёрочка","supermarket","55.8344877","37.4206459"
"Красная Икра","seafood","55.7627623","37.5653704"
"Ароматный мир","alcohol","55.8740084","37.3155268"
"Пятёрочка","supermarket","55.8504737","37.6373041"
"Ozon","outpost","55.8507342","37.3478991"
"Пятёрочка","supermarket","55.6269274","37.5112165"
"Ароматный мир","alcohol","55.8706640","37.3269135"
"Мясницкий ряд","butcher","55.8071373","37.8186833"
"Ozon","outpost","55.8071916","37.8185333"
"МясновЪ","convenience","55.7644746","37.7905725"
"Отдохни","alcohol","55.7645621","37.7904974"
"DNS","computer","55.8557808","37.4776697"
"DNS","computer","55.8974049","37.5785419"
"Пятёрочка","supermarket","55.7918183","37.8100571"
"Пятёрочка","supermarket","55.6083481","37.7459831"
"220 вольт","power_tools","55.7713592","37.5839898"
"UNIQLO","clothes","55.7522570","37.5952202"
"МясновЪ","convenience","55.6808829","37.5336609"
"Ozon","outpost","55.7010186","37.8210576"
"Леруа Мерлен","doityourself","55.7858833","37.6658859"
"Lego","toys","55.7856913","37.6648562"
"Askona","furniture","55.7854792","37.6654640"
"Декатлон","sports","55.7850862","37.6655284"
"Yves Rocher","beauty","55.7850188","37.6653501"
"Связной","mobile_phone","55.7849241","37.6653270"
"L'Occitane","cosmetics","55.7860058","37.6645512"
"Zara","clothes","55.7864421","37.6642252"
"Etam","clothes","55.7856582","37.6649223"
"Rieker","shoes","55.7856064","37.6651534"
"Мегафон","mobile_phone","55.7855885","37.6652650"
"Oysho","clothes","55.7854162","37.6653129"
"Colin's","clothes","55.7853096","37.6652686"
"Теле2","mobile_phone","55.7851682","37.6651340"
"Intimissimi","clothes","55.7851243","37.6650454"
"Pandora","jewelry","55.7848325","37.6651428"
"Ecco","shoes","55.7861753","37.6646048"
"Билайн","mobile_phone","55.7855346","37.6653380"
"5àsec","dry_cleaning","55.7852836","37.6653409"
"Kari","shoes","55.7852204","37.6658939"
"Верный","supermarket","55.6013258","37.6575749"
"Ozon","outpost","55.8829700","37.4958314"
"Home Market","variety_store","55.8818572","37.4886578"
"Puzziki","clothes","55.8788872","37.4931102"
"Армис","clothes","55.8790217","37.4925713"
"Ozon","outpost","55.7689768","37.8218982"
"Wildberries","outpost","55.7693676","37.8217239"
"BMW","car_repair","55.7720337","37.8606154"
"Онлайн Трейд","outpost","55.8670700","37.4937662"
"Wildberries","outpost","55.7013244","37.8858624"
"Лента","supermarket","55.6310107","37.6704897"
"МясновЪ","convenience","55.8196676","37.8025181"
"Wildberries","outpost","55.8041303","37.9359083"
"Bershka","clothes","55.6906607","37.6010803"
"ВкусВилл","convenience","55.7355223","37.5843548"
"Fix Price","variety_store","55.8338641","37.5684049"
"Красное&Белое","alcohol","55.7501888","37.7198620"
"Красное&Белое","alcohol","55.7584661","37.7571264"
"Пятёрочка","supermarket","55.6020180","37.5287608"
"ВкусВилл","convenience","55.8208909","37.6529215"
"ВкусВилл","convenience","55.8913432","37.4733540"
"МТС","mobile_phone","55.7409112","37.6286861"
"ВкусВилл","convenience","55.6196822","37.5074010"
"Ароматный мир","alcohol","55.7694498","37.5663865"
"Пятёрочка","supermarket","55.8812525","37.5387973"
"ВкусВилл","convenience","55.8795027","37.5412756"
"Дикси","supermarket","55.8794094","37.5406104"
"ВкусВилл","convenience","55.6728331","37.4582921"
"Audi","car","55.8064727","37.5966150"
"Wildberries","outpost","55.7153187","37.4388620"
"ВкусВилл","convenience","55.7546328","37.5844458"
"ВкусВилл","convenience","55.7479238","37.5830778"
"ВкусВилл","convenience","55.7477615","37.5936927"
"Wildberries","outpost","55.7765836","37.6866782"
"ВкусВилл","convenience","55.7660239","37.5641093"
"Wildberries","outpost","55.8489835","37.6361936"
"Ортека","medical_supply","55.6197423","37.5072108"
"Leroy Merlin","doityourself","55.6192970","37.5076641"
"Ярче!","supermarket","55.9025080","37.4798496"
"Магнолия","convenience","55.7352891","37.5182003"
"Milavitsa","clothes","55.8058362","37.5149793"
"Milavitsa","clothes","55.6491167","37.7448963"
"ВкусВилл","convenience","55.7603612","37.7377501"
"Wildberries","outpost","55.7598368","37.7382208"
"Красное&Белое","alcohol","55.7597029","37.7383445"
"Красное & Белое","alcohol","55.7933104","37.6083215"
"Красное & Белое","alcohol","55.7905365","37.6574998"
"Billa","supermarket","55.6110407","37.7234241"
"Milavitsa","clothes","55.7526074","37.8194439"
"Milavitsa","clothes","55.6536787","37.6465236"
"Milavitsa","clothes","55.6985758","37.8493869"
"Milavitsa","clothes","55.7233042","37.8249932"
"ВкусВилл","convenience","55.7519837","37.5996794"
"Fix price","variety_store","55.8154654","37.4643029"
"Milavitsa","clothes","55.8889056","37.4335390"
"Milavitsa","clothes","55.8017862","37.5317715"
"Магнолия","supermarket","55.7652928","37.5914316"
"Мясницкий ряд","butcher","55.8177191","37.8147349"
"Fix price","variety_store","55.8176641","37.8145123"
"Красное&Белое","alcohol","55.8185745","37.8252588"
"Puma","clothes","55.7948102","37.5923342"
"Puma","clothes","55.7899603","37.5316787"
"Puma","clothes","55.8242377","37.4976414"
"Puma","clothes","55.8917685","37.7480566"
"Puma","clothes","55.7093171","37.5947218"
"Магнолия","supermarket","55.7329921","37.6194231"
"Ozon","outpost","55.8238481","37.8174037"
"ВкусВилл","convenience","55.6699420","37.4767509"
"Красное&Белое","alcohol","55.7774276","37.6399849"
"Fix Price","variety_store","55.8236658","37.6555417"
"Ozon","outpost","55.7059256","37.6168453"
"Верный","convenience","55.6000661","37.5409366"
"Магнит Косметик","chemist","55.5997266","37.5406845"
"ВкусВилл","convenience","55.5992168","37.5385278"
"Wildberries","outpost","55.6038132","37.5185356"
"Диана","dry_cleaning","55.8384973","37.3881443"
"Lexus","car_repair","55.7110188","37.6945933"
"ВкусВилл","convenience","55.7777344","37.4641781"
"Красное & Белое","alcohol","55.6775754","37.7383547"
"ВкусВилл","convenience","55.6777670","37.7460875"
"Отдохни","alcohol","55.8103544","37.8123022"
"МясновЪ","convenience","55.8103785","37.8125168"
"Отдохни","alcohol","55.7712883","37.5832736"
"МясновЪ","convenience","55.7712438","37.5832200"
"Красное&Белое","alcohol","55.7747409","37.5982954"
"Wildberries","outpost","55.8665675","37.3959294"
"Диана","dry_cleaning","55.7332073","37.6400909"
"PickPoint","outpost","55.8170225","37.3404399"
"Мясницкий ряд","butcher","55.8132621","37.3434788"
"Подружка","cosmetics","55.6862641","37.5357742"
"Перекресток","supermarket","55.8110914","37.8019461"
"Связной","mobile_phone","55.8110138","37.7993361"
"Адамас","jewelry","55.8112073","37.8002194"
"Детский мир","toys","55.8112827","37.8017817"
"Пятёрочка","supermarket","55.9036507","37.3847580"
"Wildberries","outpost","55.6893745","37.5327435"
"Пятёрочка","supermarket","55.7291466","37.7396530"
"Диана","dry_cleaning","55.7764863","37.5900033"
"Ozon","outpost","55.8441629","37.3712114"
"Ozon","outpost","55.7929738","37.8194866"
"Wildberries","outpost","55.7316152","37.8538090"
"Магнит","supermarket","55.7228562","37.8103154"
"ВкусВилл","convenience","55.7413601","37.5765198"
"Пятёрочка","supermarket","55.7377829","37.5810058"
"ВкусВилл","convenience","55.6730197","37.4504434"
"Geely","car","55.8537379","37.6794013"
